4223.87	4.27946
4225.29	4.26623
4226.7	4.23391
4228.12	4.20446
4229.53	4.24379
4230.95	4.27845
4232.36	4.25272
4233.78	4.18588
4235.19	4.19099
4236.61	4.2374
4238.02	4.25902
4239.44	4.25623
4240.86	4.24761
4242.27	4.24295
4243.69	4.24188
4245.1	4.24841
4246.52	4.22716
4247.93	4.19387
4249.35	4.2026
4250.76	4.20663
4252.18	4.19741
4253.59	4.20954
4255.01	4.20595
4256.42	4.21018
4257.84	4.21623
4259.25	4.19454
4260.67	4.16474
4262.08	4.13846
4263.5	4.15945
4264.91	4.17849
4266.33	4.17908
4267.74	4.16562
4269.16	4.14278
4270.57	4.11257
4271.99	4.07242
4273.41	4.03896
4274.82	4.0731
4276.24	4.08326
4277.65	4.09049
4279.07	4.09213
4280.48	4.08892
4281.9	4.07899
4283.31	4.05594
4284.73	4.0394
4286.14	4.05165
4287.56	4.04784
4288.97	4.01538
4290.39	3.98279
4291.8	3.98202
4293.22	3.99622
4294.63	3.96936
4296.05	3.96111
4297.46	3.9679
4298.88	3.9543
4300.3	3.90266
4301.71	3.87836
4303.12	3.87623
4304.54	3.89234
4305.95	3.92462
4307.37	3.89692
4308.79	3.84244
4310.2	3.85746
4311.62	3.88421
4313.03	3.83174
4314.45	3.76877
4315.86	3.74174
4317.28	3.75301
4318.69	3.73793
4320.11	3.67735
4321.52	3.61664
4322.94	3.56118
4324.35	3.48084
4325.77	3.37319
4327.18	3.25641
4328.6	3.18451
4330.01	3.06652
4331.43	2.92548
4332.84	2.76261
4334.26	2.59669
4335.68	2.40281
4337.09	2.19651
4338.51	1.96363
4339.92	1.72841
4341.34	1.57258
4342.75	1.72443
4344.17	1.98058
4345.58	2.19739
4347	2.40063
4348.41	2.59387
4349.83	2.75507
4351.24	2.88307
4352.66	2.9912
4354.07	3.14989
4355.49	3.28531
4356.9	3.39045
4358.32	3.47379
4359.73	3.54546
4361.15	3.6093
4362.56	3.66762
4363.98	3.72792
4365.39	3.76403
4366.81	3.79494
4368.23	3.81224
4369.64	3.82648
4371.06	3.86659
4372.47	3.90107
4373.89	3.9227
4375.3	3.92634
4376.72	3.94831
4378.13	3.98366
4379.55	4.00126
4380.96	4.01138
4382.38	4.00668
4383.79	3.95702
4385.21	3.89976
4386.62	3.9502
4388.04	4.00276
4389.45	4.03941
4390.87	4.03503
4392.28	4.02791
4393.7	4.05113
4395.11	4.01008
4396.53	3.98985
4397.94	4.08547
4399.36	4.11334
4400.77	4.09028
4402.19	4.12937
4403.61	4.1376
4405.02	4.10496
4406.44	4.09748
4407.85	4.12182
4409.27	4.14525
4410.68	4.14071
4412.1	4.1369
4413.51	4.15346
4414.93	4.12637
4416.34	4.07578
4417.76	4.03762
4419.17	4.07145
4420.59	4.13332
4422	4.14078
4423.42	4.13118
4424.83	4.13148
4426.25	4.12474
4427.66	4.11635
4429.08	4.11319
4430.49	4.10767
4431.91	4.10908
4433.32	4.10791
4434.74	4.08964
4436.15	4.08297
4437.57	4.08718
4438.98	4.09367
4440.4	4.09582
4441.82	4.08975
4443.23	4.03742
4444.65	3.98149
